firstName,lastName,Team,Position,college,Age,overallRating,birthdate,height,weight,handedness,Jersey Number,yearsPro,X-Factor,Superstar 1,Superstar 2,Superstar 3,Superstar 4,Superstar 5,Archetype,Position Type,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff
Sean,Tucker,Tampa Bay Buccaneers,HB,Syracuse,23,66,10/25/01,70,210,1,44,2,,,,,,,Power Back - HB,Offense,90,0,78,0,89,0,83,0,76,0,68,0,78,0,30,0,31,0,78,0,87,0,68,0,69,0,76,0,43,0,15,0,44,0,49,0,91,0,72,0,21,0,22,0,65,0,32,0,15,0,51,0,66,0,48,0,46,0,50,0,24,0,26,0,13,0,15,0,29,0,46,0,44,0,43,0,45,0,Default Stride High and Tight,0,61,0,65,0,92,0,68,0,72,0,35,0,17,0,21,0,24,0,33,0,26,0,15,0,88,0,80,0,21,0
Sedrick,Van Pran-Granger,Buffalo Bills,C,Georgia,23,66,10/23/01,76,310,1,62,1,,,,,,,Agile - C,Offense,73,0,69,0,68,0,85,0,82,0,78,0,15,0,25,0,11,0,9,0,25,0,10,0,24,0,53,0,5,0,17,0,26,0,81,0,95,0,10,0,9,0,10,0,10,0,77,0,10,0,5,0,66,0,72,0,69,0,70,0,8,0,20,0,19,0,10,0,27,0,10,0,72,0,72,0,70,0,Default Stride Awkward,0,12,0,15,0,66,0,9,0,24,0,31,0,6,0,8,0,9,0,7,0,17,0,14,0,87,0,23,0,10,0
Segun,Olubi,Indianapolis Colts,,San Diego St.,25,66,11/1/99,72,225,1,50,3,,,,,,,Run Stopper - OLB,,91,0,82,0,83,0,80,0,66,0,61,0,51,0,64,0,22,0,44,0,53,0,49,0,63,0,79,0,5,0,62,0,84,0,64,0,87,0,66,0,29,0,31,0,35,0,27,0,57,0,5,0,66,0,45,0,45,0,45,0,10,0,63,0,51,0,44,0,82,0,15,0,45,0,45,0,45,0,Short Stride Loose,0,15,0,48,0,90,0,63,0,42,0,75,0,12,0,14,0,15,0,15,0,21,0,14,0,80,0,48,0,66,0
Shane,Zylstra,Detroit Lions,TE,Minnesota State,28,66,11/16/96,77,215,1,84,4,,,,,,,Vertical Threat - TE,Offense,84,0,79,0,83,0,82,0,65,0,65,0,80,0,31,0,22,0,71,0,76,0,80,0,79,0,78,0,59,0,20,0,35,0,52,0,88,0,70,0,21,0,24,0,10,0,36,0,15,0,62,0,66,0,34,0,29,0,32,0,6,0,24,0,22,0,18,0,44,0,68,0,58,0,56,0,51,0,Long Stride High and Tight,0,64,0,80,0,82,0,65,0,61,0,34,0,6,0,6,0,6,0,6,0,25,0,10,0,81,0,62,0,15,0
Shemar,James,Dallas Cowboys,,Florida,21,66,6/24/04,74,222,1,50,0,,,,,,,Run Stopper - OLB,,82,0,81,0,78,0,86,0,73,0,67,0,54,0,65,0,23,0,41,0,64,0,51,0,60,0,80,0,21,0,58,0,78,0,72,0,87,0,54,0,19,0,22,0,10,0,25,0,55,0,24,0,66,0,45,0,45,0,45,0,6,0,66,0,56,0,46,0,82,0,25,0,45,0,45,0,45,0,Default Stride Bread Loaf,0,27,0,53,0,83,0,51,0,48,0,78,0,6,0,6,0,6,0,6,0,27,0,12,0,87,0,43,0,62,0
Siran,Neal,San Francisco 49ers,FS,Jacksonville State,31,66,8/4/94,72,206,1,33,7,,,,,,,Hybrid - S,Defense,86,0,81,0,92,0,86,0,60,0,64,0,67,0,60,0,15,0,35,0,63,0,56,0,67,0,80,0,28,0,48,0,80,0,63,0,94,0,65,0,15,0,18,0,25,0,15,0,64,0,35,0,66,0,35,0,35,0,35,0,6,0,65,0,41,0,76,0,72,0,30,0,35,0,35,0,35,0,Default,0,40,0,64,0,90,0,60,0,38,0,68,0,6,0,6,0,6,0,6,0,21,0,14,0,92,0,49,0,70,0
Spencer,Burford,San Francisco 49ers,LT,UTSA,25,66,7/19/00,76,300,1,74,3,,,,,,,Agile - OT,Offense,75,0,65,0,72,0,87,0,86,0,76,0,15,0,25,0,14,0,12,0,34,0,15,0,32,0,56,0,5,0,10,0,30,0,81,0,90,0,15,0,20,0,23,0,10,0,85,0,10,0,10,0,66,0,68,0,67,0,69,0,6,0,20,0,10,0,10,0,30,0,15,0,73,0,75,0,71,0,Default Stride Awkward,0,15,0,15,0,66,0,10,0,30,0,29,0,6,0,6,0,6,0,6,0,24,0,10,0,78,0,20,0,11,0
Tanner,Hudson,Cincinnati Bengals,TE,Southern Arkansas,30,66,11/12/94,77,241,1,87,7,,,,,,,Vertical Threat - TE,Offense,85,0,77,0,80,0,77,0,70,0,70,0,63,0,29,0,14,0,53,0,68,0,76,0,82,0,69,0,55,0,17,0,27,0,63,0,87,0,60,0,19,0,21,0,18,0,48,0,14,0,60,0,66,0,56,0,50,0,55,0,6,0,22,0,17,0,17,0,28,0,63,0,61,0,56,0,61,0,Long Stride Default,0,66,0,78,0,82,0,58,0,56,0,32,0,6,0,10,0,15,0,10,0,30,0,10,0,77,0,69,0,21,0
Teddy,Bridgewater,Tampa Bay Buccaneers,QB,Louisville,32,66,11/10/92,74,215,1,10,11,,,,,,,Scrambler - QB,Offense,82,0,83,0,79,0,81,0,52,0,63,0,79,0,25,0,78,0,69,0,67,0,38,0,52,0,79,0,12,0,10,0,12,0,30,0,85,0,68,0,25,0,25,0,10,0,20,0,15,0,22,0,66,0,15,0,15,0,25,0,81,0,15,0,10,0,10,0,20,0,37,0,15,0,20,0,30,0,Default,0,32,0,34,0,80,0,72,0,48,0,29,0,77,0,75,0,82,0,81,0,85,0,78,0,93,0,34,0,20,0
Thomas,Incoom,Carolina Panthers,,Central Michigan,26,66,2/19/99,74,265,1,48,2,,,,,,,Power Rusher - DE,,91,0,78,0,75,0,73,0,77,0,63,0,53,0,66,0,12,0,44,0,55,0,55,0,54,0,72,0,35,0,59,0,76,0,85,0,91,0,47,0,36,0,38,0,15,0,28,0,25,0,41,0,66,0,45,0,45,0,45,0,6,0,61,0,66,0,27,0,75,0,44,0,45,0,45,0,45,0,Default Stride Loose,0,45,0,51,0,84,0,40,0,41,0,78,0,6,0,7,0,11,0,7,0,24,0,11,0,77,0,50,0,31,0
Trevor,Keegan,Dallas Cowboys,LG,Michigan,25,66,8/30/00,78,305,1,76,1,,,,,,,Power - G,Offense,72,0,60,0,75,0,83,0,85,0,70,0,18,0,21,0,8,0,13,0,25,0,15,0,31,0,54,0,5,0,15,0,35,0,80,0,91,0,19,0,24,0,26,0,10,0,79,0,10,0,5,0,66,0,73,0,67,0,72,0,6,0,21,0,15,0,10,0,23,0,20,0,70,0,70,0,70,0,Long Stride Awkward,0,10,0,15,0,64,0,22,0,15,0,34,0,11,0,11,0,15,0,7,0,22,0,10,0,89,0,29,0,10,0
Ty'Ron,Hopper,Green Bay Packers,,Missouri,24,66,4/6/01,74,228,1,59,1,,,,,,,Run Stopper - OLB,,87,0,77,0,86,0,82,0,66,0,73,0,42,0,65,0,22,0,21,0,55,0,52,0,58,0,71,0,5,0,66,0,79,0,67,0,91,0,56,0,14,0,15,0,45,0,29,0,52,0,7,0,66,0,40,0,40,0,40,0,16,0,75,0,72,0,52,0,86,0,13,0,45,0,45,0,45,0,Default Stride High and Tight,0,15,0,54,0,83,0,55,0,40,0,70,0,25,0,26,0,31,0,14,0,35,0,13,0,83,0,44,0,64,0
Tyler,Ott,Washington Commanders,LS,Harvard,33,66,2/28/92,75,253,1,69,10,,,,,,,Accurate - LS,Special Teams,77,0,64,0,75,0,76,0,72,0,55,0,48,0,43,0,18,0,20,0,68,0,54,0,69,0,60,0,38,0,24,0,53,0,56,0,92,0,48,0,24,0,25,0,10,0,41,0,15,0,43,0,66,0,54,0,40,0,50,0,10,0,25,0,19,0,25,0,57,0,44,0,49,0,35,0,40,0,Default,0,48,0,59,0,75,0,41,0,42,0,52,0,10,0,10,0,10,0,10,0,39,0,10,0,83,0,34,0,25,0
Tyrion,Ingram-Dawkins,Minnesota Vikings,DT,Georgia,22,66,6/26/03,77,276,1,90,0,,,,,,,,Defense,86,0,75,0,85,0,74,0,83,0,65,0,54,0,74,0,11,0,41,0,64,0,48,0,47,0,70,0,30,0,67,0,77,0,74,0,86,0,57,0,22,0,26,0,21,0,23,0,12,0,35,0,66,0,45,0,45,0,45,0,9,0,65,0,72,0,12,0,72,0,40,0,45,0,45,0,45,0,Long Stride Loose,0,40,0,47,0,77,0,48,0,53,0,71,0,10,0,12,0,14,0,10,0,28,0,10,0,85,0,57,0,13,0
Warren,Brinson,Green Bay Packers,DT,Georgia,23,66,2/4/02,77,315,1,91,0,,,,,,,Power Rusher - DT,Defense,75,0,65,0,74,0,73,0,83,0,66,0,33,0,77,0,11,0,21,0,39,0,18,0,19,0,59,0,12,0,72,0,77,0,82,0,87,0,18,0,25,0,14,0,32,0,24,0,10,0,15,0,66,0,45,0,45,0,45,0,6,0,63,0,77,0,11,0,73,0,13,0,45,0,45,0,45,0,Default Stride Awkward,0,17,0,18,0,70,0,18,0,34,0,76,0,6,0,6,0,6,0,6,0,24,0,10,0,86,0,32,0,14,0
Xavier,Weaver,Arizona Cardinals,WR,Colorado,24,66,10/12/00,72,180,1,89,1,,,,,,,,Offense,94,0,83,0,87,0,83,0,56,0,58,0,82,0,26,0,29,0,76,0,76,0,75,0,78,0,85,0,65,0,10,0,30,0,34,0,87,0,79,0,18,0,21,0,72,0,20,0,13,0,66,0,66,0,23,0,14,0,10,0,27,0,16,0,10,0,13,0,32,0,66,0,41,0,27,0,20,0,Default,0,67,0,77,0,91,0,68,0,60,0,27,0,27,0,32,0,38,0,34,0,47,0,28,0,84,0,50,0,17,0
Zach,Wilson,Miami Dolphins,QB,BYU,26,66,8/3/99,74,214,1,0,4,,,,,,,Strong Arm - QB,Offense,87,0,84,0,74,0,81,0,61,0,57,0,78,0,22,0,71,0,63,0,66,0,29,0,60,0,80,0,16,0,10,0,14,0,21,0,83,0,67,0,45,0,57,0,10,0,17,0,12,0,22,0,66,0,15,0,15,0,15,0,82,0,17,0,10,0,10,0,31,0,16,0,18,0,12,0,14,0,Default,0,34,0,31,0,83,0,65,0,51,0,23,0,79,0,75,0,81,0,77,0,93,0,75,0,87,0,40,0,15,0
Zayne,Anderson,Green Bay Packers,FS,BYU,28,66,1/3/97,74,206,1,39,4,,,,,,,Zone - S,Defense,89,0,90,0,82,0,86,0,59,0,60,0,53,0,45,0,18,0,35,0,60,0,50,0,65,0,84,0,15,0,52,0,63,0,47,0,80,0,60,0,24,0,23,0,45,0,20,0,64,0,20,0,66,0,35,0,35,0,35,0,10,0,61,0,43,0,58,0,76,0,25,0,35,0,35,0,35,0,Default,0,28,0,53,0,90,0,58,0,38,0,67,0,10,0,10,0,16,0,10,0,31,0,12,0,74,0,40,0,70,0
Ajani,Cornelius,Dallas Cowboys,RT,Oregon,23,65,5/21/02,77,312,1,69,0,,,,,,,Power - OT,Offense,70,0,51,0,73,0,87,0,86,0,69,0,12,0,29,0,11,0,13,0,30,0,21,0,20,0,46,0,5,0,27,0,33,0,83,0,88,0,14,0,12,0,14,0,10,0,79,0,10,0,5,0,65,0,70,0,70,0,72,0,6,0,31,0,28,0,10,0,29,0,13,0,70,0,71,0,71,0,Long Stride Awkward,0,18,0,21,0,64,0,11,0,15,0,29,0,6,0,6,0,6,0,6,0,13,0,6,0,88,0,28,0,12,0
Ale,Kaho,Washington Commanders,,UCLA,25,65,4/7/00,74,230,1,51,0,,,,,,,Run Stopper - OLB,,89,0,82,0,80,0,86,0,66,0,62,0,42,0,63,0,18,0,41,0,56,0,44,0,52,0,74,0,21,0,50,0,78,0,70,0,88,0,49,0,16,0,18,0,10,0,25,0,57,0,22,0,65,0,45,0,45,0,45,0,6,0,60,0,49,0,46,0,80,0,24,0,45,0,45,0,44,0,Default Stride Loose,0,23,0,45,0,86,0,44,0,43,0,81,0,6,0,6,0,6,0,6,0,22,0,15,0,87,0,45,0,66,0
Art,Green,NY Giants,CB,Houston,25,65,4/29/00,73,198,1,23,2,,,,,,,Zone - CB,Defense,95,0,83,0,86,0,83,0,57,0,59,0,66,0,45,0,16,0,50,0,58,0,59,0,68,0,83,0,21,0,33,0,54,0,35,0,87,0,74,0,12,0,14,0,40,0,10,0,62,0,23,0,65,0,25,0,25,0,25,0,15,0,55,0,25,0,62,0,74,0,20,0,30,0,30,0,30,0,Default Stride Loose,0,27,0,65,0,94,0,64,0,29,0,56,0,18,0,24,0,29,0,22,0,29,0,16,0,83,0,26,0,66,0
Asim,Richards,New Orleans Saints,LT,North Carolina,24,65,10/2/00,76,307,1,72,2,,,,,,,Pass Protector - OT,Offense,73,0,59,0,72,0,88,0,87,0,71,4,47,0,45,0,12,0,40,0,57,0,50,0,52,0,51,0,35,0,35,0,51,0,83,0,93,0,39,0,12,0,12,0,10,0,71,0,11,0,40,0,65,0,73,-1,74,-1,73,-1,6,0,46,0,46,0,10,0,49,0,44,0,64,0,64,0,64,0,Long Stride Awkward,0,42,0,54,0,67,0,35,0,46,0,45,0,6,0,6,0,6,0,6,0,21,0,13,0,78,0,43,0,12,0
Austen,Pleasants,San Francisco 49ers,RT,Ohio,28,65,8/22/97,79,330,1,62,3,,,,,,,Power - OT,Offense,65,0,49,0,66,0,81,0,84,0,68,0,15,0,24,0,13,0,15,0,23,0,19,0,24,0,50,0,5,0,10,0,25,0,81,0,86,0,10,0,12,0,11,0,10,0,77,0,11,0,5,0,65,0,71,0,70,0,73,0,6,0,14,0,12,0,10,0,21,0,12,0,71,0,69,0,71,0,Long Stride Awkward,0,15,0,17,0,62,0,10,0,15,0,23,0,6,0,6,0,6,0,6,0,11,0,10,0,81,0,21,0,10,0
Austin,Brinkman,Houston Texans,LS,West Virginia,23,65,6/20/02,75,242,1,40,0,,,,,,,Accurate - LS,Special Teams,76,0,66,0,68,0,75,0,65,0,50,0,31,0,46,0,11,0,25,0,58,0,42,0,47,0,60,0,22,0,10,0,48,0,67,0,89,0,32,0,20,0,17,0,10,0,49,0,18,0,28,0,65,0,53,0,43,0,49,0,6,0,26,0,10,0,16,0,49,0,24,0,49,0,42,0,46,0,Default Stride Loose,0,34,0,45,0,70,0,22,0,44,0,54,0,6,0,6,0,6,0,6,0,29,0,10,0,80,0,25,0,25,0
Blake,Freeland,Indianapolis Colts,LT,BYU,24,65,5/3/01,80,302,1,73,2,,,,,,,Agile - OT,Offense,81,0,72,0,87,0,84,0,83,0,66,0,52,0,47,0,52,0,49,0,57,0,53,0,53,0,55,0,45,0,44,0,58,0,75,0,90,0,44,0,23,0,21,0,15,0,69,0,14,0,48,0,65,0,67,0,70,0,64,0,42,0,10,0,55,0,10,0,51,0,57,0,70,0,75,0,65,0,Long Stride Awkward,0,51,0,54,0,73,0,40,0,55,0,47,0,39,0,46,0,48,0,43,0,54,0,35,0,85,0,51,0,15,0
Brandon,Codrington,Buffalo Bills,CB,NC Central,24,65,11/17/00,69,185,1,29,1,,,,,,,Slot - CB,Defense,92,0,82,0,84,0,84,0,61,0,63,0,69,0,52,0,10,0,55,0,62,0,54,0,57,0,84,0,19,0,26,0,68,0,54,0,86,0,76,0,12,0,15,0,80,0,23,0,63,0,22,0,65,0,35,0,35,0,35,0,6,0,64,0,36,0,67,0,74,0,15,0,35,0,35,0,35,0,Default Stride Loose,0,25,0,56,0,89,0,64,0,35,0,64,0,6,0,6,0,6,0,6,0,26,0,14,0,82,0,32,0,66,0
Bryce,Oliver,Tennessee Titans,WR,Youngstown St.,25,65,5/19/00,73,214,1,80,1,,,,,,,,Offense,86,0,80,0,78,0,85,0,60,0,68,0,78,0,27,0,25,0,75,0,70,0,77,0,79,0,81,0,68,0,10,0,26,0,44,0,91,0,77,0,15,0,17,0,43,0,22,0,10,0,69,0,65,0,31,0,24,0,28,0,28,0,14,0,10,0,10,0,28,0,64,0,51,0,30,0,34,0,Default Stride Loose,0,70,0,78,0,87,0,73,0,53,0,29,0,6,0,10,0,15,0,25,0,30,0,19,0,88,0,57,0,10,0
Cameron,McGrone,Indianapolis Colts,,Michigan,25,65,6/22/00,73,236,1,59,4,,,,,,,Run Stopper - OLB,,90,0,81,0,82,0,81,0,69,0,57,0,35,0,64,0,12,0,24,0,60,0,51,0,56,0,67,0,5,0,56,0,74,0,68,0,79,0,35,0,12,0,14,0,10,0,28,0,53,0,5,0,65,0,45,0,45,0,45,0,6,0,67,0,45,0,47,0,80,0,25,0,45,0,45,0,45,0,Default Stride Awkward,0,15,0,47,0,87,0,33,0,31,0,78,0,6,0,6,0,6,0,6,0,15,0,14,0,75,0,32,0,58,0
Charles,Woods,New England Patriots,CB,SMU,25,65,6/17/00,71,185,1,22,1,,,,,,,Manto Man - CB,Defense,85,0,87,0,79,0,81,0,55,0,68,0,69,0,45,0,26,0,63,0,65,0,66,0,70,0,85,0,23,0,29,0,52,0,64,0,84,0,68,0,15,0,14,0,54,0,28,0,68,0,28,0,65,0,27,0,23,0,21,0,12,0,65,0,34,0,72,0,70,0,32,0,35,0,31,0,31,0,Default Stride Loose,0,30,0,65,0,86,0,63,0,48,0,53,0,13,0,14,0,20,0,22,0,21,0,13,0,79,0,54,0,63,0
Charlie,Woerner,Atlanta Falcons,TE,Georgia,27,65,10/16/97,77,241,1,89,5,,,,,,,Possession - TE,Offense,83,0,76,0,83,0,84,0,77,0,72,0,63,0,56,0,21,0,54,0,71,0,74,0,73,0,68,0,51,0,42,0,63,0,73,0,91,0,55,0,13,0,17,0,57,0,64,0,50,0,56,0,65,0,61,0,59,0,59,0,13,0,58,0,36,0,50,0,58,0,62,0,62,0,60,0,57,0,Long Stride Default,0,64,0,74,0,82,0,51,0,59,0,58,0,11,0,16,0,22,0,18,0,34,0,17,0,90,0,66,0,57,0
Chase,Lucas,San Francisco 49ers,CB,Arizona St.,28,65,3/4/97,72,176,1,26,3,,,,,,,Zone - CB,Defense,94,0,90,0,92,0,87,0,54,0,61,0,74,0,42,0,19,0,66,0,66,0,55,0,62,0,89,0,24,0,30,0,49,0,39,0,89,0,77,0,12,0,12,0,45,0,15,0,63,0,30,0,65,0,34,0,34,0,34,0,6,0,59,0,24,0,67,0,61,0,25,0,34,0,34,0,34,0,Short Stride Default,0,37,0,60,0,90,0,68,0,44,0,46,0,11,0,13,0,16,0,14,0,25,0,9,0,77,0,35,0,68,0
Chase,Lundt,Buffalo Bills,RT,Connecticut,23,65,6/16/02,79,304,1,77,0,,,,,,,Agile - OT,Offense,74,0,62,0,67,0,86,0,82,0,72,0,25,0,25,0,11,0,13,0,44,0,27,0,37,0,56,0,17,0,18,0,26,0,85,0,86,0,26,0,12,0,11,0,10,0,77,0,11,0,21,0,65,0,70,0,71,0,69,0,6,0,18,0,20,0,10,0,29,0,20,0,71,0,72,0,69,0,Long Stride Awkward,0,24,0,27,0,69,0,25,0,27,0,25,0,6,0,6,0,6,0,6,0,20,0,13,0,87,0,24,0,13,0
Chaz,Chambliss,Minnesota Vikings,,Georgia,22,65,10/25/02,73,242,1,57,0,,,,,,,Smaller Speed Rusher - DE,,84,0,82,0,78,0,87,0,79,0,61,0,40,0,61,0,22,0,38,0,58,0,47,0,51,0,74,0,21,0,66,0,78,0,76,0,86,0,41,0,16,0,20,0,10,0,24,0,54,0,24,0,65,0,45,0,45,0,45,0,6,0,58,0,63,0,43,0,76,0,25,0,45,0,45,0,45,0,Default Stride Awkward,0,27,0,45,0,81,0,43,0,41,0,77,0,6,0,6,0,6,0,6,0,25,0,12,0,86,0,42,0,60,0
Chris,Board,NY Giants,,North Dakota St.,30,65,7/23/95,74,239,1,49,7,,,,,,,Run Stopper - OLB,,87,0,85,0,83,0,83,0,69,0,66,0,48,0,60,0,15,0,40,0,55,0,40,0,55,0,74,0,10,0,52,0,76,0,78,0,91,0,63,0,16,0,18,0,42,0,24,0,57,0,10,0,65,0,30,0,35,0,35,0,6,0,68,0,48,0,43,0,80,0,25,0,42,0,35,0,35,0,Default Stride Loose,0,15,0,46,0,87,0,54,0,50,0,80,0,6,0,6,0,6,0,6,0,20,0,11,0,87,0,52,0,62,0
Christian,Braswell,Jacksonville Jaguars,CB,Rutgers,25,65,9/27/99,70,181,1,21,2,,,,,,,Zone - CB,Defense,90,0,89,0,93,0,87,0,42,0,61,0,69,0,51,0,31,0,61,0,62,0,62,0,69,0,87,0,44,0,33,0,55,0,39,0,88,0,72,0,12,0,13,0,60,0,14,0,61,0,45,0,65,0,35,0,35,0,35,0,23,0,59,0,29,0,59,0,64,0,38,0,35,0,35,0,35,0,Default Stride Loose,0,49,0,67,0,90,0,65,0,30,0,60,0,12,0,14,0,19,0,21,0,32,0,13,0,77,0,31,0,70,0
D'Marco,Jackson,Chicago Bears,,Appalach. St.,27,65,7/20/98,73,233,1,48,3,,,,,,,Run Stopper - OLB,,92,0,77,0,80,0,84,0,69,0,64,0,64,0,63,0,20,0,51,0,51,0,46,0,57,0,75,0,17,0,52,0,78,0,85,0,87,0,55,0,15,0,14,0,10,0,27,0,48,0,23,0,65,0,45,0,45,0,45,0,6,0,66,0,58,0,38,0,80,0,27,0,45,0,45,0,45,0,Default,0,27,0,44,0,87,0,49,0,48,0,80,0,6,0,6,0,6,0,6,0,25,0,13,0,88,0,54,0,53,0
Dalevon,Campbell,Carolina Panthers,WR,South Carolina,23,65,12/5/01,76,220,1,81,0,,,,,,,Deep Threat - WR,Offense,94,0,76,0,84,0,81,0,67,0,58,0,77,0,26,0,21,0,72,0,70,0,76,0,79,0,72,0,72,0,10,0,27,0,41,0,87,0,73,0,15,0,22,0,35,0,27,0,14,0,71,0,65,0,23,0,15,0,25,0,18,0,16,0,15,0,20,0,30,0,70,0,47,0,27,0,23,0,Long Stride Default,0,70,0,79,0,92,0,66,0,50,0,25,0,13,0,16,0,19,0,19,0,28,0,19,0,84,0,55,0,20,0
Dalton,Tucker,Indianapolis Colts,LG,Marshall,25,65,3/18/00,78,307,1,68,1,,,,,,,Power - G,Offense,62,0,63,0,79,0,83,0,82,0,63,0,10,0,20,0,12,0,5,0,20,0,10,0,35,0,57,0,5,0,10,0,12,0,77,0,88,0,10,0,12,0,16,0,10,0,79,0,12,0,5,0,65,0,67,0,64,0,70,0,6,0,10,0,10,0,10,0,23,0,12,0,73,0,70,0,75,0,Default Stride Awkward,0,10,0,12,0,66,0,10,0,10,0,29,0,6,0,6,0,6,0,6,0,21,0,10,0,87,0,15,0,12,0
Danny,Pinter,Indianapolis Colts,C,Ball State,29,65,6/19/96,76,306,1,63,5,,,,,,,Agile - C,Offense,75,0,60,0,73,0,82,0,82,0,74,0,33,0,35,0,12,0,31,0,38,0,40,0,48,0,56,0,25,0,21,0,33,0,80,0,87,0,25,0,21,0,22,0,10,0,86,0,13,0,31,0,65,0,62,0,64,0,60,0,6,0,30,0,33,0,10,0,29,0,40,0,74,0,77,0,72,0,Long Stride High and Tight,0,34,0,37,0,74,0,18,0,30,0,37,0,6,0,6,0,6,0,6,0,30,0,11,0,85,0,35,0,15,0
Dareke,Young,Seattle Seahawks,WR,Lenoir-Rhyne University,26,65,6/4/99,74,224,1,83,3,,,,,,,,Offense,93,0,86,0,88,0,80,0,71,0,59,0,82,0,28,0,19,0,75,0,78,0,79,0,77,0,82,0,63,0,10,0,36,0,45,0,85,0,74,0,17,0,21,0,63,0,27,0,12,0,66,0,65,0,30,0,28,0,29,0,6,0,15,0,10,0,12,0,42,0,62,0,43,0,29,0,34,0,Long Stride Loose,0,68,0,75,0,91,0,66,0,68,0,30,0,8,0,10,0,15,0,16,0,23,0,11,0,75,0,69,0,10,0
Davis,Mills,Houston Texans,QB,Stanford,26,65,10/21/98,76,225,1,10,4,,,,,,,Field General - QB,Offense,75,0,76,0,77,0,77,0,56,0,67,0,55,0,19,0,52,0,38,0,61,0,15,0,22,0,75,0,10,0,10,0,15,0,18,0,88,0,51,0,41,0,54,0,10,0,10,0,10,0,11,0,65,0,14,0,15,0,13,0,78,0,15,0,10,0,10,0,21,0,14,0,16,0,10,0,14,0,Long Stride Default,0,12,0,12,0,78,0,34,0,30,0,19,0,77,0,77,0,82,0,73,0,87,0,76,0,88,0,33,0,14,0
Del'Shawn,Phillips,Los Angeles Chargers,,Illinois,28,65,10/9/96,74,230,1,53,6,,,,,,,Run Stopper - OLB,,83,0,76,0,86,0,82,0,72,0,68,0,44,0,66,0,15,0,43,0,58,0,42,0,65,0,70,0,6,0,52,0,84,0,75,0,88,0,62,0,14,0,15,0,10,0,20,0,54,0,10,0,65,0,45,0,45,0,45,0,6,0,69,0,46,0,46,0,77,0,19,0,45,0,45,0,45,0,Default Stride Loose,0,15,0,60,0,87,0,54,0,41,0,76,0,6,0,6,0,6,0,6,0,25,0,13,0,83,0,46,0,64,0
Demani,Richardson,Carolina Panthers,SS,Texas AM,24,65,10/7/00,73,214,1,36,1,,,,,,,Zone - S,Defense,92,0,78,0,79,0,86,0,64,0,65,0,74,0,52,0,21,0,56,0,62,0,62,0,67,0,77,0,24,0,48,0,76,0,59,0,90,0,72,0,24,0,25,0,38,0,32,0,62,0,38,0,65,0,33,0,33,0,33,0,9,0,63,0,36,0,65,0,78,0,34,0,35,0,35,0,35,0,Default Stride Loose,0,40,0,65,0,86,0,65,0,45,0,69,0,13,0,16,0,20,0,22,0,27,0,11,0,88,0,47,0,66,0
